id,fuel_type,price_per_litre,region,source,recorded_at,is_active
10085,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10086,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10105,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10106,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10137,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10138,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10169,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10170,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10183,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10184,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10201,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10202,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10219,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10220,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10235,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10236,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10253,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10254,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10297,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10298,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10315,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10316,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10333,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10334,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10349,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10350,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10363,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10364,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10413,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10414,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10429,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10430,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10447,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10448,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10463,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10464,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9717,diesel,1.475,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9718,petrol,1.385,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9735,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9736,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9763,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9764,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9779,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9780,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9797,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9798,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9815,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9816,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9827,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9828,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9847,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9848,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9861,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9862,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9875,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9876,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9891,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9892,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9905,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9906,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9923,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9924,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9935,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9936,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9951,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9952,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9965,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9966,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9983,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9984,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9999,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10000,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10013,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10014,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10045,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10046,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10069,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10070,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10087,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10088,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10103,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10104,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10119,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10120,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10133,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10134,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10147,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10148,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10163,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10164,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10179,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10180,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10197,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10198,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10213,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10214,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10247,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10248,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10277,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10278,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10307,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10308,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10323,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10324,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10353,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10354,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10385,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10386,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10399,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10400,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10449,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10450,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10475,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10476,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10491,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10492,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10525,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10526,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10537,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10538,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10555,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10556,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10571,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10572,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9743,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9744,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9757,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9758,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9769,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9770,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9789,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9790,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9819,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9820,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9835,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9836,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9851,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9852,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9867,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9868,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9883,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9884,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:51 GMT+0000 (Coordinated Universal Time),true
9939,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9940,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9955,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9956,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9973,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9974,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9989,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
9990,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10005,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10006,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10019,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10020,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10063,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10064,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10075,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10076,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10093,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10094,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10111,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10112,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10141,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10142,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10153,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10154,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10171,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10172,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10187,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10188,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10205,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10206,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
10221,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:52 GMT+0000 (Coordinated Universal Time),true
